0.000000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,7.000000000000000000e+00
5.000000000000000000e-01,1.555000000000000071e+01,5.500000000000000444e-01,7.009893157234402317e+00
1.000000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,6.951754790871783385e+00
1.500000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,6.933559571885859363e+00
2.000000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,7.007194644164028929e+00
2.500000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,6.952256122414437023e+00
3.000000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,6.964268954147209811e+00
3.500000000000000000e+00,1.555000000000000071e+01,5.500000000000000444e-01,7.022034381803378800e+00
4.000000000000000000e+00,1.579190278565430461e+01,5.500000000000000444e-01,6.972221600714848755e+00
4.500000000000000000e+00,1.550763113039786489e+01,5.500000000000000444e-01,7.034819823748994061e+00
5.000000000000000000e+00,1.543158300654323511e+01,0.000000000000000000e+00,6.992855065731157893e+00
5.500000000000000000e+00,1.592164779029790189e+01,0.000000000000000000e+00,6.951420024310581702e+00
6.000000000000000000e+00,1.606397867792553669e+01,0.000000000000000000e+00,6.969484270308165641e+00
6.500000000000000000e+00,1.647664298130759875e+01,0.000000000000000000e+00,6.924758946100329382e+00
7.000000000000000000e+00,1.651521378352959246e+01,0.000000000000000000e+00,6.941445280859368516e+00
7.500000000000000000e+00,1.606924779357334288e+01,0.000000000000000000e+00,6.991972090038994558e+00
8.000000000000000000e+00,1.534970140471016187e+01,0.000000000000000000e+00,7.049953905284820799e+00
8.500000000000000000e+00,1.553706680469534263e+01,0.000000000000000000e+00,6.981584556283623400e+00
9.000000000000000000e+00,1.511785633122491745e+01,0.000000000000000000e+00,7.026957691574568621e+00
9.500000000000000000e+00,1.559559681714139678e+01,0.000000000000000000e+00,6.950039796883469734e+00
1.000000000000000000e+01,1.547799028248383202e+01,0.000000000000000000e+00,6.984826570734082196e+00
1.050000000000000000e+01,1.447643202217869352e+01,0.000000000000000000e+00,7.101113922863802941e+00
1.100000000000000000e+01,1.577666353220712736e+01,0.000000000000000000e+00,6.903615225904546904e+00
1.150000000000000000e+01,1.550901694084136118e+01,0.000000000000000000e+00,6.996618321749672909e+00
1.200000000000000000e+01,1.600513065503542975e+01,0.000000000000000000e+00,6.935194864878547527e+00
1.250000000000000000e+01,1.674967221621946223e+01,0.000000000000000000e+00,6.899500664462152599e+00
1.300000000000000000e+01,1.626203893071386730e+01,0.000000000000000000e+00,7.003421275426237713e+00
1.350000000000000000e+01,1.642384401886591050e+01,0.000000000000000000e+00,6.957228984527337623e+00
1.400000000000000000e+01,1.632109138975303964e+01,0.000000000000000000e+00,6.970615187900068399e+00
1.450000000000000000e+01,1.551903457688306354e+01,0.000000000000000000e+00,7.033957872442576864e+00
1.500000000000000000e+01,1.601844288213041168e+01,0.000000000000000000e+00,6.916071201266987600e+00
1.550000000000000000e+01,1.598697136657995621e+01,0.000000000000000000e+00,6.935730799483321718e+00
1.600000000000000000e+01,1.682480432778458379e+01,0.000000000000000000e+00,6.861681246497693287e+00
1.650000000000000000e+01,1.681917853887925673e+01,0.000000000000000000e+00,6.893311851433791659e+00
1.700000000000000000e+01,1.657976193130324205e+01,0.000000000000000000e+00,6.940546483975748693e+00
1.750000000000000000e+01,1.681308654033023231e+01,0.000000000000000000e+00,6.878532148074717689e+00
1.800000000000000000e+01,1.586634055086204675e+01,0.000000000000000000e+00,6.991171205377897380e+00
1.850000000000000000e+01,1.670694332556502104e+01,0.000000000000000000e+00,6.891719481464865460e+00
1.900000000000000000e+01,1.646969134466489848e+01,0.000000000000000000e+00,6.910137439810164039e+00
1.950000000000000000e+01,1.602715296025522562e+01,0.000000000000000000e+00,6.969212939372518179e+00
2.000000000000000000e+01,1.520766006258157077e+01,0.000000000000000000e+00,7.023943798718954135e+00
2.050000000000000000e+01,1.540026956088356691e+01,0.000000000000000000e+00,6.928276000727351835e+00
2.100000000000000000e+01,1.580619465348388530e+01,0.000000000000000000e+00,6.903675478672870014e+00
2.150000000000000000e+01,1.619738334113094069e+01,0.000000000000000000e+00,6.879777731404668195e+00
2.200000000000000000e+01,1.648422914911496662e+01,0.000000000000000000e+00,6.881548865322645092e+00
2.250000000000000000e+01,1.603038446895234159e+01,0.000000000000000000e+00,6.992225053628663645e+00
2.300000000000000000e+01,1.595681734107396643e+01,0.000000000000000000e+00,6.969667792586517585e+00
2.350000000000000000e+01,1.577253644301735491e+01,0.000000000000000000e+00,6.989628296892829162e+00
